"hf","hm","C","delta","r","k","sf","sm","F.11","F.12","F.13","F.14","F.22","F.23","F.24","F.33","F.34","F.44","G.11","G.12","G.13","G.14","G.22","G.23","G.24","G.33","G.34","G.44","qHat","ZHat"
0.25,0.25,0.8,0.48,0.1,1.1,0.0775193798449612,0.4,0.02184455,0,0.08977319,0,0,0,0,0.08838226,0,0,0.25780619,0,0.09161706,0,0,0,0,0.45057675,0,0,0.162337662337661,0
0.25,0.25,0.9,0.44,0.1,1.1,0.036101083032491,0.4,0.00509422,0,0.03561623,0,0,0,0,0.05928955,0,0,0.2176433,0,0.04688906,0,0,0,0,0.63546764,0,0,0.0827814569536435,0
0.25,0.25,0,0.8,0.1,0.95,0.4,0.4,0.24506618,0.00156888,0.50348719,0.00162202,2.51e-06,0.00161047,5.19e-06,0.24505722,0.00157781,2.54e-06,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.76,0.1,0.95,0.379746835443038,0.4,0.2179819,2.694e-05,0.45576416,2.952e-05,0,2.809e-05,0,0.22614016,2.923e-05,0,0.04203403,2.04e-06,0.02642533,1.4e-06,1.54e-06,1.34e-06,3e-07,0.03153129,1.46e-06,1.28e-06,0.487012987012987,0
0.25,0.25,0.2,0.72,0.1,0.95,0.350877192982456,0.4,0.18850709,6.93e-06,0.40475226,8.33e-06,0,7.4e-06,0,0.20670953,8.46e-06,0,0.08304278,1.17e-06,0.05166245,8.7e-07,8.8e-07,7.8e-07,1.8e-07,0.06528912,9.5e-07,8.2e-07,0.467289719626168,0
0.25,0.25,0.3,0.68,0.1,0.95,0.31390134529148,0.4,0.15857105,2.25e-06,0.35349066,3.04e-06,0,2.49e-06,0,0.1879273,3.21e-06,0,0.12254303,6.4e-07,0.07484536,5.3e-07,4.9e-07,4.4e-07,1.1e-07,0.10260827,6.2e-07,5.2e-07,0.439698492462312,0
0.25,0.25,0.4,0.64,0.1,0.95,0.27027027027027,0.4,0.12867946,1e-06,0.3019208,1.55e-06,0,1.15e-06,0,0.16939433,1.71e-06,0,0.16004469,4.4e-07,0.09474849,4e-07,3.3e-07,3e-07,8e-08,0.14520434,5.1e-07,4.2e-07,0.403225806451613,0
0.25,0.25,0.5,0.6,0.1,0.95,0.222222222222222,0.4,0.09936477,2e-08,0.24994518,5e-08,0,3e-08,0,0.1506899,6e-08,0,0.19492337,1e-08,0.10961702,2e-08,1e-08,1e-08,0,0.19545951,3e-08,2e-08,0.357142857142857,0
0.25,0.25,0.6,0.56,0.1,0.95,0.172413793103448,0.4,0.07119201,1e-08,0.19741095,1e-08,0,1e-08,0,0.13139699,2e-08,0,0.22595909,1e-08,0.11689442,1e-08,1e-08,1e-08,0,0.25714644,1e-08,1e-08,0.301204819277108,0
0.25,0.25,0.7,0.52,0.1,0.95,0.123456790123457,0.4,0.0449047,1e-08,0.14409435,1e-08,0,1e-08,0,0.11100092,1e-08,0,0.25001459,1e-08,0.11277951,1e-08,1e-08,1e-08,0,0.33720585,1e-08,1e-08,0.235849056603774,0
0.25,0.25,0.8,0.48,0.1,0.95,0.0775193798449612,0.4,0.02184455,0,0.08977319,0,0,0,0,0.08838226,0,0,0.25780619,0,0.09161706,0,0,0,0,0.45057675,0,0,0.162337662337661,0
0.25,0.25,0.9,0.44,0.1,0.95,0.036101083032491,0.4,0.00509422,0,0.03561623,0,0,0,0,0.05928955,0,0,0.2176433,0,0.04688906,0,0,0,0,0.63546764,0,0,0.0827814569536435,0
0.25,0.25,0,0.8,0.1,0.9,0.4,0.4,0.24577112,0.00086566,0.504942,0.00089237,7.6e-07,0.00088892,1.57e-06,0.24576847,0.00086835,7.7e-07,0,0,0,0,0,0,0,0,0,0,0.5,0
0.25,0.25,0.1,0.76,0.1,0.9,0.379746835443038,0.4,0.21798353,2.533e-05,0.45576764,2.772e-05,0,2.641e-05,0,0.22614192,2.745e-05,0,0.04203424,1.92e-06,0.02642552,1.32e-06,1.44e-06,1.26e-06,2.8e-07,0.03153145,1.37e-06,1.2e-06,0.487012987012987,0
0.25,0.25,0.2,0.72,0.1,0.9,0.350877192982456,0.4,0.18850803,6.05e-06,0.40475427,7.26e-06,0,6.46e-06,0,0.20671056,7.37e-06,0,0.08304306,1.02e-06,0.05166268,7.6e-07,7.7e-07,6.8e-07,1.6e-07,0.06528933,8.3e-07,7.2e-07,0.467289719626168,0
0.25,0.25,0.3,0.68,0.1,0.9,0.31390134529148,0.4,0.15857126,2.05e-06,0.35349115,2.77e-06,0,2.27e-06,0,0.18792758,2.92e-06,0,0.12254314,5.9e-07,0.07484545,4.8e-07,4.4e-07,4e-07,1e-07,0.10260837,5.6e-07,4.7e-07,0.439698492462312,0
0.25,0.25,0.4,0.64,0.1,0.9,0.27027027027027,0.4,0.12867953,9.4e-07,0.30192097,1.45e-06,0,1.08e-06,0,0.16939443,1.61e-06,0,0.16004474,4.1e-07,0.09474853,3.8e-07,3.1e-07,2.9e-07,7e-08,0.14520439,4.8e-07,3.9e-07,0.403225806451613,0
0.25,0.25,0.5,0.6,0.1,0.9,0.222222222222222,0.4,0.0993647,2e-08,0.24994516,5e-08,0,3e-08,0,0.15068999,6e-08,0,0.19492329,1e-08,0.10961702,2e-08,1e-08,1e-08,0,0.1954596,3e-08,2e-08,0.357142857142857,0
0.25,0.25,0.6,0.56,0.1,0.9,0.172413793103448,0.4,0.07119195,1e-08,0.19741093,1e-08,0,1e-08,0,0.13139707,2e-08,0,0.22595899,1e-08,0.1168944,1e-08,1e-08,1e-08,0,0.25714656,1e-08,1e-08,0.301204819277108,0
0.25,0.25,0.7,0.52,0.1,0.9,0.123456790123457,0.4,0.0449047,1e-08,0.14409435,1e-08,0,1e-08,0,0.11100092,1e-08,0,0.25001459,1e-08,0.11277951,1e-08,1e-08,1e-08,0,0.33720585,1e-08,1e-08,0.235849056603774,0
0.25,0.25,0.8,0.48,0.1,0.9,0.0775193798449612,0.4,0.02184455,0,0.08977319,0,0,0,0,0.08838226,0,0,0.25780619,0,0.09161706,0,0,0,0,0.45057675,0,0,0.162337662337661,0
0.25,0.25,0.9,0.44,0.1,0.9,0.036101083032491,0.4,0.00509422,0,0.03561623,0,0,0,0,0.05928955,0,0,0.2176433,0,0.04688906,0,0,0,0,0.63546764,0,0,0.0827814569536435,0
