"Name","OnTree","SexSyst","SexSyst4"
"Croton_multiramineus",,,
"Croton_munizii",,,
"Croton_muricatus",,"dioecy|monoecy","Dio|xMono"
"Croton_muriculatus",,,
"Croton_muscicapa",,,
"Croton_mutabilis",,,
"Croton_mutisianus",,"monoecy","xMono"
"Croton_myrianthus",,"monoecy","xMono"
"Croton_myriaster",,,
"Croton_myricifolius","yes","monoecy","xMono"
"Croton_myriodontus",,,
"Croton_myrsinites",,,
"Croton_neblinae",,"monoecy","xMono"
"Croton_nepalensis",,,
"Croton_nepetifolius",,,
"Croton_neuwiedii",,,
"Croton_nigricans",,"monoecy","xMono"
"Croton_nigritanus",,,
"Croton_nigroviridis",,,
"Croton_nitens",,"monoecy","xMono"
"Croton_nitidulifolius",,,
"Croton_nitidulus",,,
"Croton_nitrariifolius",,,
"Croton_niveus","yes","monoecy","xMono"
"Croton_nivifer",,,
"Croton_nobilis","yes","monoecy","xMono"
"Croton_noronhae","yes","monoecy","xMono"
"Croton_novae-astigis",,,
"Croton_novi-friburgi",,,
"Croton_nubigenus","yes","monoecy","xMono"
"Croton_nudatus",,,
"Croton_nudulus",,,
"Croton_nummulariifolius","yes","monoecy","xMono"
"Croton_nummularius",,,
"Croton_nuntians",,"monoecy","xMono"
"Croton_oblongus",,,
"Croton_obtusus",,,
"Croton_ochromifolius",,,
"Croton_odontadenius",,,
"Croton_oerstedianus","yes","monoecy","xMono"
"Croton_olanchanus",,,
"Croton_oleoides",,,
"Croton_oligandrus",,,
"Croton_oliganthus",,,
"Croton_olivaceus",,"monoecy","xMono"
"Croton_ophiticola",,,
"Croton_orbicularis",,,
"Croton_orbignyanus",,,
"Croton_oreades","yes","monoecy","xMono"
"Croton_organensis","yes","monoecy","xMono"
"Croton_orientesensis",,,
"Croton_origanifolius",,"monoecy","xMono"
"Croton_orinocensis",,"monoecy","xMono"
"Croton_ortegae",,,
"Croton_ortholobus","yes","monoecy","xMono"
"Croton_ovalifolius","yes","monoecy","xMono"
"Croton_oxyphyllus",,,
"Croton_pachecensis",,"monoecy","xMono"
"Croton_pachypodus","yes","monoecy","xMono"
"Croton_pachyrachis",,,
"Croton_pachysepalus","yes","monoecy","xMono"
"Croton_pagiveteris",,"monoecy","xMono"
"Croton_palanostigma","yes","monoecy","xMono"
