"Name","OnTree","SexSyst","SexSyst4"
"Solanum_laurifrons",,,
"Solanum_laxissimum","yes","hermaphrodite","Herm"
"Solanum_laxum",,"hermaphrodite","Herm"
"Solanum_leiophyllum",,"hermaphrodite","Herm"
"Solanum_leonii",,"hermaphrodite","Herm"
"Solanum_leontopodium",,,
"Solanum_leopoldensis",,"dioecy","Dio"
"Solanum_lepidotum","yes",,
"Solanum_leptacanthum",,,
"Solanum_leptocaulon",,"hermaphrodite","Herm"
"Solanum_leptopodum",,,
"Solanum_leptorhachis",,,
"Solanum_leptostachys",,,
"Solanum_leratii",,,
"Solanum_lesteri",,"hermaphrodite","Herm"
"Solanum_leucandrum",,"hermaphrodite","Herm"
"Solanum_leucocarpon",,,
"Solanum_leucodendron",,,
"Solanum_leucopogon","yes","hermaphrodite","Herm"
"Solanum_lhotskyanum",,,
"Solanum_lianoides",,,
"Solanum_lichtensteinii","yes","andromonoecy","xMono"
"Solanum_lidii","yes","andromonoecy","xMono"
"Solanum_lignescens","yes","hermaphrodite","Herm"
"Solanum_lignicaule","yes","hermaphrodite","Herm"
"Solanum_limbaniense",,"hermaphrodite","Herm"
"Solanum_limitare","yes","andromonoecy","xMono"
"Solanum_limoncochaense","yes","hermaphrodite","Herm"
"Solanum_lindenii",,,
"Solanum_linearifolium","yes","hermaphrodite","Herm"
"Solanum_linnaeanum","yes","andromonoecy","xMono"
"Solanum_litoraneum",,,
"Solanum_lobbianum",,"hermaphrodite","Herm"
"Solanum_longevirgatum",,,
"Solanum_longiconicum","yes","hermaphrodite","Herm"
"Solanum_loxophyllum","yes","hermaphrodite","Herm"
"Solanum_lucani","yes",,
"Solanum_lucens",,,
"Solanum_luculentum",,"dioecy|hermaphrodite","Dio|Herm"
"Solanum_lumholtzianum","yes","hermaphrodite","Herm"
"Solanum_luridifuscescens",,"hermaphrodite","Herm"
"Solanum_luteoalbum","yes","hermaphrodite","Herm"
"Solanum_lycocarpum","yes",,
"Solanum_lycopersicoides",,"hermaphrodite","Herm"
"Solanum_lycopersicum","yes","hermaphrodite","Herm"
"Solanum_lyratum","yes","hermaphrodite","Herm"
"Solanum_lythrocarpum","yes","hermaphrodite","Herm"
"Solanum_macbridei",,"hermaphrodite","Herm"
"Solanum_macoorai","yes","andromonoecy","xMono"
"Solanum_macracanthum",,,
"Solanum_macrothyrsum",,,
"Solanum_macrotonum",,"hermaphrodite","Herm"
"Solanum_madagascariense",,,
"Solanum_maestrense",,"hermaphrodite","Herm"
"Solanum_maglia",,"hermaphrodite","Herm"
"Solanum_magnifolium",,"andromonoecy","xMono"
"Solanum_mahoriense","yes","andromonoecy","xMono"
"Solanum_maioranthum",,"hermaphrodite","Herm"
"Solanum_malacothrix",,,
"Solanum_malindiense","yes","andromonoecy","xMono"
