"Name","OnTree","SexSyst","SexSyst4"
"Piper_politaereum",,,
"Piper_politii",,,
"Piper_politum",,,
"Piper_polysyphonum",,"dioecy","Dio"
"Piper_ponesheense",,"dioecy","Dio"
"Piper_ponganum",,,
"Piper_pontis",,,
"Piper_popayanense",,,
"Piper_poporense",,,
"Piper_porphyrophyllum","yes",,
"Piper_porveniricola",,,
"Piper_poscitum",,,
"Piper_positum",,,
"Piper_posusanum",,,
"Piper_pothomorphe",,,
"Piper_pothophyllum",,,
"Piper_praesagium",,,
"Piper_premnospicum",,,
"Piper_prietoi",,,
"Piper_procerum",,,
"Piper_prunifolium",,,
"Piper_pseudoacreanum",,,
"Piper_pseudoaequale",,,
"Piper_pseudoarboreum",,,
"Piper_pseudoasperifolium",,,
"Piper_pseudobarbatum",,,
"Piper_pseudobredemeyeri",,,
"Piper_pseudocallosum",,,
"Piper_pseudocativalense",,,
"Piper_pseudodivulgatum",,,
"Piper_pseudoeucalyptifolium",,,
"Piper_pseudoflexuosum",,,
"Piper_pseudofuligineum",,,
"Piper_pseudogaragaranum",,,
"Piper_pseudoglabrescens",,,
"Piper_pseudohastularum",,,
"Piper_pseudolindenii","yes",,
"Piper_pseudomatico",,,
"Piper_pseudomollicomum",,,
"Piper_pseudomunchanum",,,
"Piper_pseudoperuvianum",,,
"Piper_pseudopothifolium","yes",,
"Piper_psilophyllum",,,
"Piper_psilorhachis","yes",,
"Piper_psilostachyum",,,
"Piper_pterocladum",,,
"Piper_pteropoda",,,
"Piper_puberulescens",,,
"Piper_puberuliciliatum",,,
"Piper_puberulilimbum",,"dioecy","Dio"
"Piper_puberulinerve",,,
"Piper_pubibaccum",,,
"Piper_pubicatulum",,"dioecy","Dio"
"Piper_pubinervulum",,,
"Piper_pubistipulum",,,
"Piper_pubivaginatum",,,
"Piper_pulchrum","yes",,
"Piper_pullispicum",,,
"Piper_puniceum",,,
"Piper_puraceanum",,,
"Piper_puyoense",,,
"Piper_pygmaeum",,,
"Piper_pyrifolium",,,
"Piper_quimirianum",,,
"Piper_quinqueangulatum","yes",,
"Piper_quitense",,,
"Piper_rafflesii",,,
"Piper_rarum",,,
"Piper_rasile",,,
"Piper_recensitum",,,
"Piper_recreoense",,,
"Piper_recurvum","yes",,
"Piper_redactum",,,
"Piper_reductipes",,,
"Piper_regale",,,
"Piper_regnellii",,,
"Piper_reinwardtianum",,,
"Piper_reitzii",,,
"Piper_relaxatum",,,
"Piper_renitens",,,
"Piper_reptabundum",,,
"Piper_resalutatum",,,
"Piper_restio",,,
"Piper_restrictum",,,
"Piper_reticulatum","yes","hermaphrodite","Herm"
"Piper_retrofractum","yes","dioecy|monoecy","Dio|xMono"
"Piper_rhinostachyum",,,
"Piper_rhododendrifolium",,,
"Piper_rhytidocarpum",,"dioecy","Dio"
"Piper_ribesioides","yes","monoecy","xMono"
"Piper_richardiifolium",,,
"Piper_riitosense",,,
"Piper_rio-zulianum",,,
"Piper_rioense",,,
"Piper_riojanum",,,
"Piper_rivinoides",,,
"Piper_robustipedunculum",,,
"Piper_ronaldii",,,
"Piper_roqueanum",,,
"Piper_rosei",,,
"Piper_rubiginosum",,,
"Piper_rubribaccum",,,
"Piper_rubrum",,"dioecy","Dio"
"Piper_rude",,,
"Piper_rudgeanum",,,
"Piper_rufipilum",,,
"Piper_rugosibaccum",,,
"Piper_rugosilimbum",,,
"Piper_rugosum",,,
"Piper_rumicifolium",,,
"Piper_rumphii",,,
"Piper_rupununianum",,,
"Piper_rusbyi","yes",,
"Piper_sabaletasanum","yes",,
"Piper_sabanaense",,,
"Piper_sagittifer",,,
"Piper_sagittifolium","yes",,
"Piper_saldanhae",,,
"Piper_salgaranum",,,
"Piper_salicifolium",,,
"Piper_saloyanum",,,
"Piper_sambuanum",,,
"Piper_sampaioi",,,
"Piper_san-luisense",,,
"Piper_san-vicentense",,,
"Piper_sancti-felicis",,"hermaphrodite","Herm"
"Piper_sanctum","yes",,
"Piper_sandianum",,,
"Piper_sangorianum",,,
"Piper_sanmiguelense",,,
"Piper_sannicolasense",,,
"Piper_sanramonense",,,
"Piper_sanroqueanum",,,
"Piper_santaritanum",,,
"Piper_sapotoanum",,,
"Piper_sapotoyacuense",,,
"Piper_sarmentosum","yes","dioecy|monoecy","Dio|xMono"
"Piper_satisfactum",,,
"Piper_scabiosifolium",,,
"Piper_scabrellum",,,
"Piper_scabridulicaule",,,
"Piper_scalariforme",,,
"Piper_scalarispicum",,,
"Piper_scansum",,,
"Piper_schachii",,,
"Piper_schiedeanum",,,
"Piper_schlechtendahlianum",,,
"Piper_schlechtendalii",,,
"Piper_schlimii",,,
"Piper_schottii",,,
"Piper_schunkeanum",,,
"Piper_schuppii","yes",,
"Piper_schwackei",,,
"Piper_sciaphilum",,,
"Piper_sclerophloeum",,,
