"Name","OnTree","SexSyst","SexSyst4"
"Begonia_imperialis","yes","monoecy","xMono"
"Begonia_incarnata","yes","monoecy","xMono"
"Begonia_incerta",,"monoecy","xMono"
"Begonia_incisa",,,
"Begonia_incisoserrata",,"monoecy","xMono"
"Begonia_incondita",,"monoecy","xMono"
"Begonia_inconspicua",,"monoecy","xMono"
"Begonia_inculta",,"monoecy","xMono"
"Begonia_inostegia",,,
"Begonia_insularis",,"monoecy","xMono"
"Begonia_insularum",,,
"Begonia_integerrima","yes","monoecy","xMono"
"Begonia_integrifolia",,"monoecy","xMono"
"Begonia_intermixta",,"monoecy","xMono"
"Begonia_inversa",,"monoecy","xMono"
"Begonia_involucrata",,"monoecy","xMono"
"Begonia_ionophylla",,"monoecy","xMono"
"Begonia_iridescens",,"monoecy","xMono"
"Begonia_irmscheri",,"monoecy","xMono"
"Begonia_isabelensis",,"monoecy","xMono"
"Begonia_isalensis","yes","monoecy","xMono"
"Begonia_isoptera","yes","monoecy","xMono"
"Begonia_isopterocarpa",,"monoecy","xMono"
"Begonia_isopteroidea",,"monoecy","xMono"
"Begonia_itaguassuensis",,"monoecy","xMono"
"Begonia_itapavensis",,,
"Begonia_itatiaiensis",,"monoecy","xMono"
"Begonia_itatinensis",,"monoecy","xMono"
"Begonia_iucunda","yes",,
